Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label,Year,Month,Day,Day_of_Week,Amount_Bin,Balance_to_Amount_Ratio,User_Transaction_Count,User_Avg_Transaction_Amount,User_Total_Transaction_Amount,User_Amount_Deviation
TXN_47438,USER_4917,70.19,Online,2023-01-06,96677.11,Mobile,Tokyo,Electronics,0,14,Visa,194,1,2023,1,6,4,medium,1377.3630146744551,5,116.71599999999998,583.5799999999999,-46.52599999999998
TXN_18452,USER_2480,138.55,Bank Transfer,2023-05-19,93178.44,Tablet,New York,Restaurants,0,8,Discover,2,0,2023,5,19,4,high,672.5257307831107,4,49.102500000000006,196.41000000000003,89.4475
TXN_35529,USER_7117,112.61,Bank Transfer,2023-08-14,10517.36,Laptop,Tokyo,Travel,0,1,Visa,63,0,2023,8,14,0,high,93.3963235947074,8,164.795,1318.36,-52.18499999999999
TXN_34800,USER_1538,3.64,Online,2023-05-08,5310.92,Laptop,New York,Groceries,0,8,Amex,216,0,2023,5,8,0,micro,1459.043956043956,8,38.17875,305.43,-34.53875
TXN_25500,USER_7777,94.06,Bank Transfer,2023-04-18,51776.38,Laptop,Tokyo,Electronics,0,1,Visa,237,0,2023,4,18,1,medium,550.4611949819264,9,99.99,899.91,-5.929999999999993
TXN_5103,USER_3256,18.6,POS,2023-01-01,30414.55,Tablet,London,Groceries,1,13,Amex,57,0,2023,1,1,6,low,1635.1908602150536,12,94.01833333333333,1128.22,-75.41833333333332
TXN_13652,USER_2941,33.97,POS,2023-10-29,90208.56,Mobile,London,Restaurants,0,4,Discover,126,0,2023,10,29,6,low,2655.5360612304976,5,32.442,162.21,1.5279999999999987
TXN_31781,USER_1830,36.7,Bank Transfer,2023-10-27,29587.46,Tablet,Sydney,Restaurants,0,8,Amex,233,1,2023,10,27,4,low,806.1978201634877,8,53.64375,429.15,-16.943749999999994
TXN_1637,USER_6105,61.92,Online,2023-05-01,36920.68,Tablet,Mumbai,Restaurants,0,14,Mastercard,79,0,2023,5,1,0,medium,596.2642118863049,6,117.09833333333334,702.59,-55.17833333333334
TXN_41080,USER_9793,90.61,Online,2023-05-16,19973.39,Laptop,Sydney,Groceries,0,9,Amex,86,1,2023,5,16,1,medium,220.4325129676636,7,95.67285714285715,669.71,-5.062857142857155
TXN_30449,USER_7818,170.84,Bank Transfer,2023-06-04,84620.94,Laptop,Sydney,Clothing,0,13,Discover,47,0,2023,6,4,6,high,495.32275813626785,7,120.93857142857144,846.57,49.90142857142857
TXN_11173,USER_5620,322.18,Online,2023-01-28,51360.89,Mobile,New York,Travel,0,11,Mastercard,171,0,2023,1,28,5,very_high,159.41675460922465,6,107.34500000000001,644.07,214.83499999999998
TXN_48191,USER_5614,29.97,ATM Withdrawal,2023-06-17,51794.12,Tablet,Mumbai,Clothing,0,4,Discover,122,0,2023,6,17,5,low,1728.198865532199,4,53.5425,214.17,-23.572499999999998
TXN_35842,USER_5971,74.56,Online,2023-09-10,28347.72,Laptop,New York,Clothing,0,13,Discover,16,0,2023,9,10,6,medium,380.20010729613733,10,127.785,1277.85,-53.224999999999994
TXN_25398,USER_1435,12.28,ATM Withdrawal,2023-04-21,83921.36,Mobile,London,Travel,0,8,Discover,192,1,2023,4,21,4,low,6833.986970684039,8,97.54125,780.33,-85.26125
TXN_7296,USER_8420,34.37,Bank Transfer,2023-01-13,73897.12,Laptop,Mumbai,Restaurants,0,14,Visa,160,0,2023,1,13,4,low,2150.0471341286006,9,101.42777777777778,912.85,-67.05777777777777
TXN_3278,USER_9850,445.64,POS,2023-03-22,56931.81,Laptop,Tokyo,Restaurants,0,12,Mastercard,56,0,2023,3,22,2,very_high,127.75291715285881,4,186.41750000000002,745.6700000000001,259.22249999999997
TXN_31707,USER_9356,20.22,POS,2023-01-10,75149.77,Mobile,Tokyo,Restaurants,0,12,Amex,20,0,2023,1,10,1,low,3716.6058358061327,5,72.844,364.21999999999997,-52.623999999999995
TXN_8003,USER_1489,52.78,Bank Transfer,2023-04-11,73417.41,Laptop,New York,Electronics,0,8,Discover,104,1,2023,4,11,1,medium,1391.0081470253886,6,99.93166666666667,599.59,-47.15166666666667
TXN_26711,USER_3048,27.88,Online,2023-05-18,30707.88,Laptop,New York,Clothing,0,9,Amex,229,0,2023,5,18,3,low,1101.4304160688666,6,110.81666666666666,664.9,-82.93666666666667
TXN_29493,USER_5808,57.53,ATM Withdrawal,2023-08-10,2271.59,Laptop,New York,Travel,1,6,Mastercard,167,0,2023,8,10,3,medium,39.485312011124634,9,100.67333333333333,906.06,-43.14333333333333
TXN_45966,USER_8306,9.65,Bank Transfer,2023-01-08,67175.95,Laptop,Sydney,Groceries,1,9,Mastercard,208,0,2023,1,8,6,micro,6961.238341968911,4,53.38999999999999,213.55999999999997,-43.739999999999995
TXN_41094,USER_6700,33.98,ATM Withdrawal,2023-06-23,70746.35,Mobile,Tokyo,Travel,0,3,Amex,46,0,2023,6,23,4,low,2081.999705709241,14,65.01857142857143,910.26,-31.038571428571437
TXN_47271,USER_2741,35.84,Online,2023-06-11,11514.43,Mobile,Mumbai,Travel,0,4,Mastercard,60,0,2023,6,11,6,low,321.27315848214283,5,96.94800000000001,484.74,-61.108000000000004
TXN_31957,USER_2960,368.14,Online,2023-01-04,96497.45,Mobile,Sydney,Electronics,0,1,Amex,40,0,2023,1,4,2,very_high,262.1216113435106,9,157.57000000000002,1418.13,210.56999999999996
TXN_23299,USER_7373,3.54,Bank Transfer,2023-07-21,42502.01,Mobile,Sydney,Clothing,0,11,Amex,26,0,2023,7,21,4,micro,12006.217514124295,5,41.714000000000006,208.57000000000002,-38.17400000000001
TXN_13516,USER_9707,124.95,Bank Transfer,2023-03-19,96941.45,Laptop,New York,Travel,0,11,Visa,219,0,2023,3,19,6,high,775.8419367747099,11,81.82,900.02,43.13000000000001
TXN_7352,USER_4933,29.33,ATM Withdrawal,2023-05-11,54960.15,Tablet,New York,Clothing,0,4,Discover,173,0,2023,5,11,3,low,1873.8544152744632,6,61.19,367.14,-31.86
TXN_10751,USER_8226,131.17,Bank Transfer,2023-11-03,62478.68,Tablet,New York,Clothing,0,12,Amex,64,1,2023,11,3,4,high,476.3183654799116,13,100.81692307692308,1310.62,30.353076923076912
TXN_40597,USER_8274,1.32,POS,2023-03-03,74814.2,Tablet,Tokyo,Travel,0,11,Discover,53,0,2023,3,3,4,micro,56677.42424242424,6,99.87833333333333,599.27,-98.55833333333334
TXN_16446,USER_5027,158.78,POS,2023-05-22,31642.12,Mobile,Mumbai,Groceries,0,6,Mastercard,44,1,2023,5,22,0,high,199.2827812067011,9,73.71777777777778,663.46,85.06222222222222
TXN_24417,USER_2689,31.85,POS,2023-09-05,52106.0,Laptop,London,Groceries,0,5,Amex,92,0,2023,9,5,1,low,1635.9811616954473,7,96.09142857142857,672.64,-64.24142857142857
TXN_7697,USER_3689,10.33,Bank Transfer,2023-09-28,97225.67,Tablet,New York,Travel,0,9,Visa,137,0,2023,9,28,3,low,9411.97192642788,6,131.3816666666667,788.2900000000001,-121.05166666666669
TXN_49145,USER_5030,173.43,POS,2023-09-04,25505.22,Laptop,London,Electronics,0,7,Mastercard,151,1,2023,9,4,0,high,147.06348382632763,5,161.766,808.8299999999999,11.664000000000016
TXN_5668,USER_7154,123.67,Online,2023-02-21,82270.35,Mobile,New York,Groceries,0,6,Mastercard,159,1,2023,2,21,1,high,665.2409638554217,7,146.68285714285713,1026.78,-23.01285714285713
TXN_38506,USER_8033,185.01,Online,2023-04-26,61705.28,Tablet,Mumbai,Travel,1,10,Amex,158,1,2023,4,26,2,high,333.52402572833904,4,101.16499999999999,404.65999999999997,83.845
TXN_28273,USER_7315,11.73,ATM Withdrawal,2023-09-08,19990.96,Tablet,Tokyo,Groceries,0,5,Visa,183,0,2023,9,8,4,low,1704.2591645353793,5,67.45,337.25,-55.72
TXN_43427,USER_5753,26.67,Online,2023-11-04,18228.46,Mobile,Mumbai,Restaurants,0,9,Visa,196,0,2023,11,4,5,low,683.4818147731532,7,88.22857142857143,617.6,-61.558571428571426
TXN_18425,USER_9553,192.69,Bank Transfer,2023-06-17,39479.6,Mobile,New York,Clothing,0,4,Discover,215,0,2023,6,17,5,high,204.88660542840833,7,102.05,714.35,90.64
TXN_41701,USER_9705,97.28,ATM Withdrawal,2023-05-24,66711.35,Tablet,Tokyo,Groceries,0,8,Amex,149,1,2023,5,24,2,medium,685.7663445723684,10,88.16099999999999,881.6099999999999,9.119000000000014
TXN_5307,USER_4140,49.79,Online,2023-10-14,34877.52,Laptop,London,Travel,0,3,Visa,204,1,2023,10,14,5,low,700.4924683671419,6,142.34333333333333,854.06,-92.55333333333334
TXN_4458,USER_3537,106.49,Online,2023-08-14,81086.48,Tablet,London,Clothing,0,14,Visa,155,0,2023,8,14,0,high,761.4468964221993,7,51.808571428571426,362.65999999999997,54.68142857142857
TXN_20025,USER_8042,179.3,Bank Transfer,2023-05-20,23719.58,Tablet,Tokyo,Clothing,1,2,Discover,60,0,2023,5,20,5,high,132.2899051868377,6,129.68333333333334,778.1,49.616666666666674
TXN_47562,USER_3924,12.25,ATM Withdrawal,2023-12-19,35790.15,Tablet,Tokyo,Restaurants,0,13,Discover,179,0,2023,12,19,1,low,2921.6448979591837,5,51.08,255.4,-38.83
TXN_19642,USER_6666,260.86,ATM Withdrawal,2023-02-10,62425.72,Mobile,New York,Restaurants,0,2,Amex,121,0,2023,2,10,4,very_high,239.30736793682433,7,131.12428571428572,917.8700000000001,129.7357142857143
TXN_12855,USER_8015,45.78,Bank Transfer,2023-06-25,55577.24,Mobile,Tokyo,Clothing,0,7,Discover,162,1,2023,6,25,6,low,1214.006989951944,11,112.03181818181817,1232.35,-66.25181818181817
TXN_18257,USER_9117,48.74,ATM Withdrawal,2023-04-09,81162.96,Mobile,London,Electronics,0,3,Discover,147,1,2023,4,9,6,low,1665.2228149363973,3,48.54333333333333,145.63,0.19666666666667254
TXN_21128,USER_6251,202.51,POS,2023-12-24,95985.77,Mobile,New York,Groceries,0,8,Visa,189,0,2023,12,24,6,high,473.9803960298257,7,111.64571428571428,781.52,90.86428571428571
TXN_27172,USER_8007,178.89,ATM Withdrawal,2023-06-15,59135.45,Tablet,Mumbai,Restaurants,0,12,Discover,1,0,2023,6,15,3,high,330.5687852870479,6,138.52166666666668,831.13,40.36833333333331
TXN_26293,USER_6518,18.51,Bank Transfer,2023-12-04,11862.69,Tablet,Sydney,Travel,0,10,Mastercard,65,0,2023,12,4,0,low,640.8800648298217,8,92.9975,743.98,-74.4875
TXN_19296,USER_8258,343.13,Online,2023-11-08,84877.26,Tablet,London,Groceries,0,6,Amex,88,0,2023,11,8,2,very_high,247.36181622125724,2,192.57999999999998,385.15999999999997,150.55
TXN_43803,USER_6550,34.74,Online,2023-06-20,22222.26,Laptop,Mumbai,Groceries,0,9,Amex,147,0,2023,6,20,1,low,639.6735751295336,5,168.44,842.2,-133.7
TXN_20411,USER_1038,7.15,Bank Transfer,2023-12-14,41197.79,Mobile,Mumbai,Electronics,0,6,Visa,191,0,2023,12,14,3,micro,5761.928671328671,6,86.15499999999999,516.93,-79.00499999999998
TXN_38256,USER_7461,31.95,Bank Transfer,2023-03-15,52820.23,Laptop,Tokyo,Clothing,0,3,Visa,169,0,2023,3,15,2,low,1653.2153364632238,6,77.87666666666667,467.26,-45.92666666666666
TXN_16678,USER_5442,241.6,ATM Withdrawal,2023-01-16,31584.97,Laptop,London,Travel,0,8,Discover,31,0,2023,1,16,0,high,130.7324917218543,4,163.07750000000001,652.3100000000001,78.52249999999998
TXN_8024,USER_5512,296.93,ATM Withdrawal,2023-07-16,19767.66,Tablet,Mumbai,Groceries,0,12,Visa,150,0,2023,7,16,6,very_high,66.57346849425791,9,152.8322222222222,1375.49,144.0977777777778
TXN_24170,USER_2066,16.37,Online,2023-05-02,13891.96,Tablet,Tokyo,Restaurants,0,1,Amex,225,0,2023,5,2,1,low,848.6230910201588,7,156.57714285714286,1096.04,-140.20714285714286
TXN_29061,USER_3207,21.72,Bank Transfer,2023-02-07,41105.97,Mobile,London,Groceries,0,10,Mastercard,232,0,2023,2,7,1,low,1892.540055248619,3,207.58666666666667,622.76,-185.86666666666667
TXN_43516,USER_9867,14.86,Online,2023-07-04,69087.23,Mobile,Mumbai,Electronics,0,4,Mastercard,194,0,2023,7,4,1,low,4649.207940780619,9,67.78666666666666,610.0799999999999,-52.92666666666666
TXN_49083,USER_3315,24.97,Bank Transfer,2023-06-09,93446.43,Mobile,Sydney,Travel,0,1,Mastercard,179,0,2023,6,9,4,low,3742.348017621145,4,66.9075,267.63,-41.9375
TXN_23248,USER_9542,58.28,Bank Transfer,2023-01-12,39932.59,Mobile,Mumbai,Clothing,0,6,Amex,54,0,2023,1,12,3,medium,685.1851407000686,3,77.12,231.36,-18.840000000000003
TXN_16873,USER_3126,130.0,Bank Transfer,2023-03-11,76356.05,Tablet,Sydney,Electronics,0,5,Mastercard,142,1,2023,3,11,5,high,587.3542307692308,4,70.815,283.26,59.185
TXN_25069,USER_4146,64.95,Online,2023-04-15,63471.6,Laptop,London,Travel,0,14,Visa,231,1,2023,4,15,5,medium,977.2378752886835,3,117.26333333333332,351.78999999999996,-52.31333333333332
TXN_33458,USER_8087,28.95,Online,2023-04-10,76046.95,Mobile,London,Electronics,0,13,Mastercard,113,0,2023,4,10,0,low,2626.837651122625,10,69.036,690.36,-40.086
TXN_30471,USER_8046,157.52,ATM Withdrawal,2023-06-01,15804.83,Mobile,London,Travel,0,3,Discover,51,1,2023,6,1,3,high,100.33538598273235,7,131.2757142857143,918.93,26.244285714285724
TXN_44781,USER_3053,87.04,Online,2023-10-25,95287.15,Mobile,Tokyo,Electronics,0,1,Discover,156,0,2023,10,25,2,medium,1094.7512637867646,9,150.11666666666667,1351.05,-63.07666666666667
TXN_16986,USER_7834,15.67,ATM Withdrawal,2023-12-26,45096.93,Laptop,Mumbai,Restaurants,0,5,Mastercard,14,1,2023,12,26,1,low,2877.915124441608,10,63.065,630.65,-47.394999999999996
TXN_10103,USER_4723,292.59,Bank Transfer,2023-04-06,69439.18,Laptop,New York,Groceries,0,4,Visa,150,0,2023,4,6,3,very_high,237.3258826344031,9,118.81444444444443,1069.33,173.77555555555554
TXN_1014,USER_7722,40.12,Online,2023-07-06,27583.13,Mobile,New York,Groceries,1,9,Discover,137,0,2023,7,6,3,low,687.5157028913261,7,76.72142857142856,537.05,-36.60142857142856
TXN_47518,USER_2212,14.7,Online,2023-11-04,69124.05,Laptop,Mumbai,Clothing,1,2,Amex,168,1,2023,11,4,5,low,4702.316326530613,7,38.69571428571429,270.87,-23.99571428571429
TXN_869,USER_9135,144.18,ATM Withdrawal,2023-03-19,7451.53,Mobile,Mumbai,Travel,0,1,Discover,199,0,2023,3,19,6,high,51.68213344430573,6,74.15,444.90000000000003,70.03
TXN_34761,USER_6128,93.48,Online,2023-01-22,52872.87,Tablet,London,Travel,0,12,Amex,236,0,2023,1,22,6,medium,565.6062259306804,6,145.31166666666667,871.87,-51.83166666666666
TXN_10626,USER_5841,143.45,ATM Withdrawal,2023-11-04,79822.16,Mobile,New York,Electronics,0,2,Discover,44,0,2023,11,4,5,high,556.4458696409899,12,103.62833333333333,1243.54,39.82166666666666
TXN_44717,USER_4843,223.27,POS,2023-02-21,46661.79,Tablet,Sydney,Travel,0,6,Discover,238,1,2023,2,21,1,high,208.9926546334035,5,152.85,764.25,70.42000000000002
TXN_14924,USER_8749,118.92,Bank Transfer,2023-08-23,38891.08,Tablet,Tokyo,Travel,0,10,Visa,235,0,2023,8,23,2,high,327.0356542213253,10,70.95700000000001,709.57,47.962999999999994
TXN_43326,USER_1169,35.21,POS,2023-10-14,70656.39,Tablet,Mumbai,Restaurants,0,12,Discover,72,0,2023,10,14,5,low,2006.713717693837,4,81.8775,327.51,-46.6675
TXN_7610,USER_7694,75.25,Online,2023-01-12,52709.94,Tablet,Sydney,Electronics,0,8,Visa,153,0,2023,1,12,3,medium,700.4643189368771,6,189.9366666666667,1139.6200000000001,-114.6866666666667
TXN_5283,USER_2104,178.93,Bank Transfer,2023-06-08,21294.93,Tablet,New York,Clothing,0,8,Discover,180,1,2023,6,8,3,high,119.01263063767954,10,97.712,977.12,81.218
TXN_4370,USER_2404,90.51,Online,2023-03-27,90625.95,Laptop,Tokyo,Electronics,0,12,Visa,148,0,2023,3,27,0,medium,1001.2810739144845,5,64.74600000000001,323.73,25.763999999999996
TXN_26149,USER_7812,132.9,Bank Transfer,2023-10-05,89748.97,Mobile,Sydney,Restaurants,0,4,Amex,49,1,2023,10,5,3,high,675.3120391271633,8,83.3875,667.1,49.5125
TXN_1361,USER_6346,23.41,Bank Transfer,2023-03-22,1200.11,Mobile,New York,Groceries,0,3,Amex,232,1,2023,3,22,2,low,51.2648440837249,5,116.60800000000002,583.0400000000001,-93.19800000000002
TXN_26249,USER_5446,25.33,ATM Withdrawal,2023-06-15,89587.77,Tablet,Tokyo,Clothing,0,7,Mastercard,56,0,2023,6,15,3,low,3536.824713778129,5,115.852,579.26,-90.522
TXN_34397,USER_4808,131.01,Online,2023-09-19,17783.58,Mobile,Mumbai,Electronics,0,6,Mastercard,138,0,2023,9,19,1,high,135.74215708724526,10,71.512,715.12,59.49799999999999
TXN_12625,USER_8276,79.19,Bank Transfer,2023-06-01,503.94,Tablet,London,Restaurants,0,9,Discover,49,1,2023,6,1,3,medium,6.363682283116555,4,86.175,344.7,-6.984999999999999
TXN_1551,USER_4216,14.56,Bank Transfer,2023-05-02,35879.57,Laptop,Mumbai,Travel,0,4,Amex,139,1,2023,5,2,1,low,2464.2561813186812,7,239.43714285714285,1676.06,-224.87714285714284
TXN_20810,USER_1689,77.04,POS,2023-02-02,25663.2,Tablet,London,Travel,0,14,Discover,124,0,2023,2,2,3,medium,333.1152647975078,10,76.068,760.68,0.9720000000000084
TXN_49980,USER_6078,3.04,Bank Transfer,2023-10-12,67034.41,Mobile,London,Electronics,0,9,Mastercard,178,0,2023,10,12,3,micro,22050.792763157897,7,89.92571428571429,629.48,-86.88571428571429
TXN_27586,USER_6026,36.82,Online,2023-05-26,61531.0,Tablet,Tokyo,Restaurants,0,1,Visa,229,1,2023,5,26,4,low,1671.1298207495927,3,57.879999999999995,173.64,-21.059999999999995
TXN_8252,USER_7249,166.39,Online,2023-07-21,26034.98,Mobile,Mumbai,Restaurants,0,5,Mastercard,123,1,2023,7,21,4,high,156.4696195684837,6,92.12333333333333,552.74,74.26666666666665
TXN_10442,USER_4504,132.35,ATM Withdrawal,2023-09-11,54804.65,Mobile,New York,Travel,1,7,Visa,143,1,2023,9,11,0,high,414.08877975066116,9,70.73777777777778,636.64,61.612222222222215
TXN_46272,USER_9106,8.22,POS,2023-07-19,14391.53,Tablet,Mumbai,Groceries,0,4,Visa,2,1,2023,7,19,2,micro,1750.794403892944,8,67.63875,541.11,-59.41875
TXN_5039,USER_7326,190.02,Online,2023-05-29,62515.55,Laptop,Sydney,Travel,0,6,Discover,43,0,2023,5,29,0,high,328.99457951794545,6,106.09833333333334,636.59,83.92166666666667
TXN_49130,USER_3645,140.4,ATM Withdrawal,2023-07-24,28781.79,Tablet,London,Electronics,1,13,Mastercard,47,0,2023,7,24,0,high,204.99850427350427,10,108.35,1083.5,32.05000000000001
TXN_21869,USER_4055,23.25,POS,2023-09-16,829.64,Tablet,Sydney,Groceries,0,3,Visa,70,0,2023,9,16,5,low,35.68344086021505,7,90.64999999999999,634.55,-67.39999999999999
TXN_22520,USER_3619,103.68,Bank Transfer,2023-06-15,61159.34,Laptop,Tokyo,Travel,0,4,Mastercard,46,0,2023,6,15,3,high,589.8856095679012,5,82.878,414.39,20.802000000000007
TXN_38462,USER_7203,80.57,ATM Withdrawal,2023-12-01,69858.69,Tablet,Tokyo,Electronics,0,1,Mastercard,98,0,2023,12,1,4,medium,867.0558520541146,6,154.71833333333333,928.31,-74.14833333333334
TXN_37887,USER_5266,17.66,Bank Transfer,2023-05-24,54630.71,Mobile,Mumbai,Clothing,0,13,Visa,94,0,2023,5,24,2,low,3093.4716874292185,6,35.53666666666667,213.22,-17.87666666666667
TXN_30131,USER_3096,252.22,ATM Withdrawal,2023-08-08,20748.66,Tablet,London,Restaurants,0,11,Mastercard,60,1,2023,8,8,1,very_high,82.26413448576639,7,125.42142857142856,877.9499999999999,126.79857142857144
TXN_1134,USER_2639,93.09,Online,2023-08-13,32729.39,Mobile,New York,Restaurants,0,10,Visa,40,1,2023,8,13,6,medium,351.5886776238049,6,136.935,821.61,-43.845
TXN_43764,USER_9851,13.18,Bank Transfer,2023-01-18,91258.0,Tablet,New York,Restaurants,0,11,Visa,42,0,2023,1,18,2,low,6923.975720789074,4,141.76749999999998,567.0699999999999,-128.58749999999998
TXN_24944,USER_7410,140.77,Bank Transfer,2023-08-14,78464.42,Mobile,Mumbai,Restaurants,0,13,Mastercard,70,0,2023,8,14,0,high,557.3944732542444,4,131.195,524.78,9.575000000000017
TXN_10278,USER_3218,101.28,Bank Transfer,2023-12-22,68543.87,Mobile,Mumbai,Restaurants,0,14,Mastercard,164,1,2023,12,22,4,high,676.7759676145339,6,113.74000000000001,682.44,-12.460000000000008
TXN_28327,USER_9935,59.03,Online,2023-02-10,86957.43,Mobile,Tokyo,Clothing,0,5,Mastercard,209,0,2023,2,10,4,medium,1473.105708961545,6,73.82666666666667,442.96000000000004,-14.796666666666667
TXN_10451,USER_4280,94.29,ATM Withdrawal,2023-11-15,74056.6,Tablet,London,Groceries,0,12,Mastercard,146,0,2023,11,15,2,medium,785.4130872839113,4,114.385,457.54,-20.095
TXN_4017,USER_5512,85.39,Online,2023-02-24,85760.75,Tablet,London,Electronics,0,8,Mastercard,43,1,2023,2,24,4,medium,1004.3418433071788,9,152.8322222222222,1375.49,-67.44222222222221
TXN_10409,USER_7147,82.69,Online,2023-05-15,49707.72,Mobile,New York,Travel,0,13,Discover,36,1,2023,5,15,0,medium,601.1333897690168,3,63.61666666666667,190.85,19.07333333333333
TXN_25640,USER_8173,161.74,Online,2023-08-24,5806.07,Tablet,Sydney,Electronics,0,6,Amex,41,1,2023,8,24,3,high,35.89755162606652,6,124.15500000000002,744.9300000000001,37.584999999999994
TXN_35192,USER_9892,22.44,ATM Withdrawal,2023-12-05,23070.17,Tablet,London,Electronics,0,13,Visa,105,0,2023,12,5,1,low,1028.082442067736,7,101.37428571428572,709.62,-78.93428571428572
TXN_4138,USER_7009,24.52,ATM Withdrawal,2023-04-25,91234.69,Mobile,Tokyo,Clothing,0,3,Discover,106,0,2023,4,25,1,low,3720.8274877650897,4,84.97250000000001,339.89000000000004,-60.452500000000015
TXN_44816,USER_9477,110.51,Bank Transfer,2023-04-24,48033.33,Laptop,London,Restaurants,0,6,Visa,219,0,2023,4,24,0,high,434.65143425934303,4,85.17,340.68,25.340000000000003
TXN_859,USER_3192,19.04,ATM Withdrawal,2023-04-11,93268.49,Tablet,Mumbai,Travel,0,13,Amex,124,1,2023,4,11,1,low,4898.555147058824,6,61.50666666666667,369.04,-42.46666666666667
TXN_29943,USER_4193,0.01,Online,2023-06-10,35926.93,Laptop,London,Restaurants,1,6,Visa,211,1,2023,6,10,5,micro,3592693.0,2,29.669999999999998,59.339999999999996,-29.659999999999997
TXN_2962,USER_2401,362.65,Online,2023-10-03,73000.81,Tablet,Sydney,Clothing,0,6,Amex,224,0,2023,10,3,1,very_high,201.29824900041362,8,155.4275,1243.42,207.22249999999997
TXN_24473,USER_8633,47.89,ATM Withdrawal,2023-11-04,76702.4,Mobile,Mumbai,Electronics,0,4,Amex,134,1,2023,11,4,5,low,1601.637084986427,4,200.1425,800.57,-152.2525
TXN_2426,USER_8789,7.32,Online,2023-02-03,45164.09,Tablet,Mumbai,Restaurants,0,10,Discover,11,1,2023,2,3,4,micro,6169.957650273223,6,54.53666666666666,327.21999999999997,-47.21666666666666
TXN_3676,USER_6455,105.72,POS,2023-08-15,43586.37,Tablet,New York,Restaurants,1,2,Amex,201,1,2023,8,15,1,high,412.2812145289444,5,88.19200000000001,440.96000000000004,17.52799999999999
TXN_29315,USER_6735,210.56,POS,2023-06-09,59673.2,Tablet,New York,Groceries,0,9,Mastercard,110,1,2023,6,9,4,high,283.4023556231003,5,118.048,590.24,92.512
TXN_29038,USER_4457,197.1,POS,2023-04-27,41445.7,Mobile,London,Travel,0,11,Mastercard,134,1,2023,4,27,3,high,210.2775240994419,9,148.14333333333332,1333.29,48.95666666666668
TXN_7674,USER_6295,54.85,Bank Transfer,2023-10-27,76039.43,Tablet,Sydney,Electronics,0,6,Discover,104,0,2023,10,27,4,medium,1386.3159525979943,4,47.4,189.6,7.450000000000003
TXN_19874,USER_8891,54.15,POS,2023-04-02,16812.58,Mobile,London,Restaurants,0,8,Discover,133,0,2023,4,2,6,medium,310.4816251154202,4,73.1325,292.53,-18.982499999999995
TXN_12977,USER_4478,35.4,POS,2023-08-20,13540.6,Tablet,New York,Clothing,1,10,Mastercard,202,1,2023,8,20,6,low,382.5028248587571,7,92.8142857142857,649.6999999999999,-57.414285714285704
TXN_18485,USER_1854,58.11,Online,2023-04-26,75816.29,Mobile,New York,Electronics,0,9,Amex,61,1,2023,4,26,2,medium,1304.702977112373,9,70.90666666666667,638.16,-12.796666666666667
TXN_16753,USER_7700,45.75,Online,2023-03-14,81534.64,Tablet,Mumbai,Electronics,0,6,Visa,150,0,2023,3,14,1,low,1782.1779234972678,7,77.67999999999999,543.76,-31.929999999999993
TXN_37705,USER_9268,47.68,Bank Transfer,2023-12-29,36267.76,Laptop,Sydney,Travel,0,4,Discover,69,1,2023,12,29,4,low,760.6493288590605,7,124.37285714285714,870.61,-76.69285714285715
TXN_43664,USER_9748,106.89,Online,2023-06-05,23104.09,Tablet,Sydney,Travel,0,12,Visa,3,1,2023,6,5,0,high,216.14828328187858,4,88.9475,355.79,17.942499999999995
TXN_5285,USER_6269,142.96,POS,2023-11-16,92885.14,Tablet,Sydney,Clothing,0,2,Visa,184,1,2023,11,16,3,high,649.7281757134863,9,87.16555555555556,784.49,55.79444444444445
TXN_8367,USER_4563,18.58,ATM Withdrawal,2023-05-31,7147.48,Mobile,Mumbai,Groceries,0,10,Visa,27,0,2023,5,31,2,low,384.686759956943,5,66.558,332.79,-47.97800000000001
TXN_30981,USER_3061,231.55,ATM Withdrawal,2023-05-21,1724.22,Laptop,London,Travel,0,9,Discover,136,0,2023,5,21,6,high,7.4464262578276825,6,136.54,819.24,95.01000000000002
TXN_24351,USER_6033,245.09,ATM Withdrawal,2023-12-13,59434.95,Laptop,Tokyo,Clothing,0,3,Amex,56,0,2023,12,13,2,high,242.50255008364272,4,113.4075,453.63,131.6825
TXN_12905,USER_8351,51.62,Bank Transfer,2023-12-20,97964.27,Mobile,London,Groceries,0,11,Discover,218,0,2023,12,20,2,medium,1897.7967841921738,6,37.821666666666665,226.93,13.798333333333332
TXN_2093,USER_6132,41.77,ATM Withdrawal,2023-11-15,86781.32,Laptop,New York,Groceries,1,2,Visa,221,1,2023,11,15,2,low,2077.599233899928,8,87.3675,698.94,-45.597500000000004
TXN_15596,USER_7897,429.03,POS,2023-03-23,46221.28,Mobile,Mumbai,Electronics,0,13,Amex,206,0,2023,3,23,3,very_high,107.73437754935553,8,119.24125,953.93,309.78875
TXN_11336,USER_8913,18.7,Online,2023-04-23,45984.94,Tablet,Mumbai,Electronics,0,3,Mastercard,193,1,2023,4,23,6,low,2459.0877005347597,5,112.14399999999998,560.7199999999999,-93.44399999999997
TXN_11683,USER_5962,25.05,ATM Withdrawal,2023-02-11,74525.01,Mobile,New York,Groceries,0,14,Visa,93,1,2023,2,11,5,low,2975.050299401197,3,184.66333333333333,553.99,-159.61333333333332
